,u1_mean,u1_var,u1_rms,u1_zcr,u1_skew,u1_kurt,u1_dom_freq,u1_spectral_centroid,u1_spectral_bandwidth,u1_spectral_entropy,u1_energy,u1_energy_ratio,u2_mean,u2_var,u2_rms,u2_zcr,u2_skew,u2_kurt,u2_dom_freq,u2_spectral_centroid,u2_spectral_bandwidth,u2_spectral_entropy,u2_energy,u2_energy_ratio,u3_mean,u3_var,u3_rms,u3_zcr,u3_skew,u3_kurt,u3_dom_freq,u3_spectral_centroid,u3_spectral_bandwidth,u3_spectral_entropy,u3_energy,u3_energy_ratio,u4_mean,u4_var,u4_rms,u4_zcr,u4_skew,u4_kurt,u4_dom_freq,u4_spectral_centroid,u4_spectral_bandwidth,u4_spectral_entropy,u4_energy,u4_energy_ratio,omega1,omega2,omega3,omega4,omega_weighted_mean,omega_spread,v_num_jumps,v_jump_mean,v_jump_max,v_jump_std,v_total_variation,v_energy,u1_perm_entropy,u1_sample_entropy,u1_kraskov_entropy,u2_perm_entropy,u2_sample_entropy,u2_kraskov_entropy,u3_perm_entropy,u3_sample_entropy,u3_kraskov_entropy,u4_perm_entropy,u4_sample_entropy,u4_kraskov_entropy
omega1,-0.0041676324767059795,0.06740469762478482,0.013041258479040304,0.9994650885754806,0.09216107308967252,0.42242641987253293,0.998156703611172,0.9157833772457319,-0.36414773792145866,0.5835952983082054,0.06737528754063887,-0.29760872202070954,0.005860425925582099,0.1680302724193778,0.11617442792247015,0.7371479090791712,-0.010606813273202181,0.31908271349590683,0.7322083170876835,0.7262008015904653,-0.1810286260595492,0.2519826466799316,0.16863997082710255,-0.16046417041980537,0.011158546255947513,0.21314775241662792,0.20718067162022866,0.5683040134192028,-0.000546586083684643,0.22383209739301177,0.5639745820293738,0.5666227135363869,-0.1585900130324123,0.10461060703062236,0.21267963840401471,0.21213113575273568,0.002737473936054898,0.25953507682890536,0.29884641053608046,0.41030725454414485,0.0546997990458436,0.16519125392344458,0.4067657711635703,0.4113039788030456,-0.1981113083160337,0.009910448780294547,0.2763244476615891,0.3938245352219707,1.0,0.7351741827073888,0.5667483320822584,0.40804406728730647,0.6881056200390653,-0.013294804143171088,0.22566139745963376,0.09982618349517819,0.2507012833944679,0.11018681316302807,0.13720696962357765,0.1477700991798946,0.9790928193792725,-0.4804278747822691,-0.3170481146120317,0.7329470518104108,-0.44534679760754353,-0.21419446977104856,0.5572133027908404,-0.35189873455327564,-0.0872701265261479,0.3643732305370691,-0.2748854820152288,0.02990479604996559
omega2,0.006123638351288114,-0.0256105135212982,-0.10193201089738402,0.7386643171179362,0.04432585970139595,0.3731410358851244,0.7307979672649861,0.7105181867817513,-0.2139720820321325,0.5055556249563123,-0.010724316501667188,-0.2691705375025289,0.0034128976397849653,0.1190302296097224,0.0139435343045046,0.9997999937140162,-0.023469517894826444,0.5112193000385757,0.9987996161136297,0.9867052584017473,-0.21233850402199125,0.4437382310634225,0.1242164335031618,-0.3458905075659576,0.015263921427214527,0.2640973918994603,0.19449090853041265,0.8351352016582311,0.0333451503548969,0.37862780788392286,0.8309898565402155,0.831799205737011,-0.20768009784552593,0.1922029157612505,0.2571060244231987,0.2216162706432621,-0.01232692815865016,0.36215844889900645,0.34330483297854897,0.6464742131679756,0.03780535290794206,0.28291808916474287,0.6422843159721606,0.6475985542436006,-0.2622719788075705,0.03659128802344237,0.36264618848007363,0.5162206580878317,0.7351741827073888,1.0,0.8335047811874816,0.6439746610945667,0.8454935458212113,0.36697849424416285,0.1976768199063515,0.17100668816312886,0.3190733619029789,0.2000416418271154,0.13175140638857594,0.13171155625822858,0.7395108734400189,-0.3784959774686653,-0.35642302184790586,0.9746665224192579,-0.6051093690858804,-0.44030733753262374,0.8001588655441713,-0.5491525952313276,-0.2858445811280902,0.5596557387515286,-0.4554100797915537,-0.12162001730302081
omega3,0.0074846799483167335,-0.0946664199962035,-0.18033888629041683,0.5712026206190096,0.02188500269846277,0.32044651765636506,0.5629109873150971,0.5694608027873869,-0.12513682556780523,0.42455375099682274,-0.07154480819767517,-0.22452490798736321,0.008560066237378221,0.0070481982369337,-0.1133589613675582,0.8357666950494537,-0.031903999067573525,0.443602057149759,0.8297386092959439,0.8291925828217429,-0.15835591843448088,0.45478072436329314,0.020676288108690453,-0.38633946870956937,0.016248224037673148,0.1918195615162176,0.09065914852604144,0.9998981969714985,0.032477709921889995,0.4402132342473539,0.9991940522067269,0.9955160619045881,-0.2094107828906682,0.3150311332864642,0.18800632417476376,0.0968986422920457,-0.01959663774504922,0.34644445189871853,0.31310856949133853,0.8153421284751845,-0.003323591653101042,0.3384782417319769,0.8112907113923785,0.816355273709837,-0.28515384516204784,0.060382014434449974,0.34158372030762424,0.5846649532788525,0.5667483320822584,0.8335047811874816,1.0,0.8131162096653373,0.8712644936369426,0.6297385308407717,0.1788810446522187,0.24375208445380486,0.3611416711020625,0.24022007271648527,0.12635102382169777,0.11899409344065491,0.5900505839538448,-0.3137317418570553,-0.3752081915604456,0.8367073116662648,-0.48618204301101703,-0.46355175555172884,0.964778168460871,-0.6279710988637315,-0.42875068620509715,0.7141349464225775,-0.5643927291166947,-0.22939997179054386
omega4,0.004320975236678444,-0.17684571585966338,-0.26162274726750356,0.4129746447138608,0.004167117606913984,0.23420072109273435,0.40465073709930177,0.435242470885483,-0.035425941334941584,0.35661482040368014,-0.14140075978208985,-0.13379349450101127,-0.0005169463013470833,-0.09930391275131076,-0.21911683215951464,0.6466943470537462,-0.03367334576686608,0.32926520064454334,0.6402896084931088,0.6445677694648061,-0.1066359569272092,0.4359698573831415,-0.07289123028019784,-0.2912628886954029,0.01551659676439169,0.0415810751270318,-0.07953891581013105,0.8152526944268108,0.022954170572876565,0.3434747045229067,0.810895575903841,0.8149756457546297,-0.12754575916429245,0.39652888679077175,0.04947398021353305,-0.021000117656094046,-0.01585403834287605,0.21064835835915324,0.13921278635544312,0.9999226329685035,0.013102790396892286,0.3544719508256402,0.9993952877547838,0.998543845398852,-0.22774251595975584,0.21388447109936656,0.21138980214038153,0.4622583468692592,0.40804406728730647,0.6439746610945667,0.8131162096653373,1.0,0.7416618540251498,0.9074566797575742,0.1227588020379004,0.2675468341966312,0.3306607004723984,0.2390858805113122,0.0854755121627795,0.07274417842206904,0.4399538521312495,-0.21571434886917046,-0.3753100377836165,0.6623634734288126,-0.33778853182107854,-0.4489097700747831,0.8144321708293173,-0.4591508829252492,-0.4393203853894592,0.9226305610267017,-0.5658138238303387,-0.3664427706529355
omega_weighted_mean,-0.0026872444785296804,-0.08322095699302313,-0.16200115243775165,0.6920507937608936,0.03648351673271469,0.35963637830182266,0.6837487870979283,0.6762872460748229,-0.17054090839123115,0.5011003045591564,-0.06304095487787671,-0.5222780513432169,0.0038179534139832234,0.07907193162580814,0.0027805850960348727,0.8476183725091848,-0.011005190124595629,0.44138087476315213,0.8418241261337532,0.8403544386984417,-0.1736049572032071,0.3614499306784306,0.08598034130484951,-0.341884903679866,0.025734802462101136,0.277347224493867,0.23816236066678861,0.8722858541183174,0.023001981698116274,0.3752735698043752,0.8686641382173029,0.8708569731607682,-0.2298046128691305,0.1732296914760327,0.2693029410770052,0.29865979639482576,-0.014690362104060212,0.47301457402786196,0.4924675317670833,0.743600922757913,0.000370775987809547,0.31793891322289114,0.7401290903472252,0.7443465480327475,-0.3729765636311704,-0.03315303708664191,0.4641567869299081,0.8004878412408086,0.6881056200390653,0.8454935458212113,0.8712644936369426,0.7416618540251498,1.0,0.4956302690357282,0.22854337129794058,0.2560791833413373,0.42063449853132007,0.23218438203466477,0.15237128439598566,0.1445835087576094,0.7171315720142283,-0.3610499443678551,-0.3890851824496152,0.8271729686190238,-0.5140999380274126,-0.3634095480663903,0.8009342696870277,-0.5832512749953377,-0.26362523781957575,0.5869881156578401,-0.5743803502347442,-0.10865922791645942
omega_spread,0.006650446010358678,-0.22470795602494034,-0.29254096558709014,-0.0076484781632105495,-0.037848581430548395,0.0621048648775899,-0.016163024991670456,0.05525047183948672,0.1287811001132961,0.12200753535907437,-0.18587373190164047,-0.00957614351199264,-0.003263150451585207,-0.18608910596380474,-0.29344877416520176,0.3690488898848837,-0.0319990927497644,0.21378199051491079,0.3643073746021689,0.37175764382060045,-0.03348237204859171,0.36152854898354664,-0.15744149598107318,-0.2451567154273992,0.011859209781811398,-0.05254949313068904,-0.18245874783836732,0.6313625664533932,0.025391836393623145,0.2731791691736995,0.628582887790618,0.6318328670246016,-0.06670985833178834,0.3861519529111934,-0.04368945129168885,-0.12062299336415855,-0.018623744047801635,0.11127207878689317,0.014941977129472187,0.9063304245228726,-0.010822189962473427,0.3122103238802264,0.9073826479611543,0.9043616299577657,-0.15826151047913825,0.2296937686874067,0.10435766022423551,0.32504501621302284,-0.013294804143171088,0.36697849424416285,0.6297385308407717,0.9074566797575742,0.4956302690357282,1.0,0.0306007140141354,0.24708760413755448,0.24677956301002169,0.21114809788568847,0.030473380210481443,0.01166837278757794,0.031275523473015085,-0.015165576139189297,-0.26514840403146533,0.3881435608922423,-0.1650102809498111,-0.39309098003446663,0.6355678475714046,-0.3409358748890838,-0.44099895805162476,0.8428160117539861,-0.493198797394199,-0.4151045256624459
v_num_jumps,-0.005507564110203725,0.607745556412487,0.5287918334438604,0.22514987213850557,0.029516161350798154,0.02023411038673079,0.22319953899055106,0.17686605687852616,-0.18325401019119694,0.1726481460490068,0.7295004676635777,-0.15203987984045633,-0.00041058515096904156,0.6422381993342856,0.584305509460126,0.19875161573477246,-0.007119637275234801,0.014003541988189325,0.19753180932728376,0.18024544899091904,-0.17243002033555946,0.07589219479746626,0.7693059785819295,-0.04581311004412635,-0.011147753936753406,0.5781662434311968,0.5973692110967038,0.17937782360136267,0.0017408518764811145,-0.02459230035460269,0.17831805096464085,0.17135085695439858,-0.1677901320754521,0.03308732005884921,0.716099539075989,0.10529731590069427,-0.007946396144593143,0.521340501051348,0.5924209179947972,0.12395638751032842,0.014181343565140041,-0.05500851422275729,0.12385637658355476,0.12009812752917176,-0.20004901288526813,-0.016412591550770215,0.6729357574820432,0.17067002357232494,0.22566139745963376,0.1976768199063515,0.1788810446522187,0.1227588020379004,0.22854337129794058,0.0306007140141354,1.0,0.16155787743747457,0.35619924073793796,-0.12534430314615097,0.9222042467419921,0.8862268474697359,0.2392830299027408,-0.09472870649936571,0.2855395057474271,0.20763698648212298,-0.09773325901813067,0.3062135469898526,0.18123759444484855,-0.06996906935353826,0.330038605296138,0.11570528432966526,-0.025913862842172283,0.3681362880237617
v_jump_mean,0.011413324995586034,-0.1513519335561079,-0.24303015165902925,0.10069070536398356,-0.027048573084535583,0.1120068171640891,0.09733120679880625,0.13048234432695427,0.036808724176808555,-0.002704519542129966,-0.12390274740939027,-0.11896517958138779,0.0030035468781058217,-0.03701467026341339,-0.1506571965519353,0.17258590999566137,-0.04375565443592362,0.17594409023106697,0.16928640718595692,0.18489819137233965,0.020988465221100965,-0.020920646177256055,-0.02472529267331799,-0.08448226649790047,0.02216553554936021,0.09556376000023073,-0.03219108633566965,0.24378042833735486,0.03954334381894354,0.18217894997679915,0.24305290429807336,0.24883673342490004,-0.04624906649932857,-0.010677433026152768,0.08941149101737045,0.04584400417103606,-0.02543064175862211,0.2360411652043524,0.10011713604846736,0.2678104453530236,0.02620177792571692,0.18477732286222767,0.26928842687338606,0.27120744829357246,-0.06684301231875325,-0.06911180021695246,0.2275975475567728,0.204806621294077,0.09982618349517819,0.17100668816312886,0.24375208445380486,0.2675468341966312,0.2560791833413373,0.24708760413755448,0.16155787743747457,1.0,0.5967757610771727,0.234937992413106,0.1858758265419416,0.18114811731173702,0.09595628199537835,-0.11466309904155501,-0.28211617168022235,0.14387521528104144,-0.16340448522948475,-0.2772051882462987,0.20175627641015348,-0.21118880470863471,-0.2921241292699105,0.22564770608688173,-0.23630938940650945,-0.2784214263715351
v_jump_max,-0.012116487398525793,0.08187664377143286,0.08284603557143483,0.252455379511624,0.03929708857269291,0.13375673366180144,0.2482772237141154,0.2237406729390811,-0.12751121924535236,0.17354278408725393,0.097193776756375,-0.218411496106462,-0.020431806973586687,0.1988781375995737,0.18973536008363961,0.3208735025182431,-0.00922578368162451,0.18624926736403832,0.31755589439553805,0.3113812769643519,-0.13768512658712725,0.0938548340806774,0.2033209795932243,-0.14006742655945317,-0.0006140763494717115,0.32048365753877284,0.3108810718280861,0.36138833435976475,0.046898960055655574,0.1452336187457276,0.36039484876557104,0.35792257534174254,-0.1745417247019711,0.052901312395683436,0.32030315947817617,0.11214810479693538,0.009189546367726353,0.44300695601357665,0.43365265952236776,0.3315056608412844,0.03375738350491502,0.11333945214430821,0.3314101580633931,0.32978584410204864,-0.23893423169629555,-0.03973380732288177,0.449381164516127,0.3415882784146864,0.2507012833944679,0.3190733619029789,0.3611416711020625,0.3306607004723984,0.42063449853132007,0.24677956301002169,0.35619924073793796,0.5967757610771727,1.0,0.5125194581829333,0.31298743523335165,0.2698266624719707,0.2524004886146244,-0.14105895494423612,-0.02085616504967984,0.2853018575015546,-0.20403215436457658,-0.0191314899565277,0.30205210756106654,-0.23561799456349872,-0.005901644981912369,0.2548488399897913,-0.25195058205089166,0.0425040514335158
v_jump_std,-0.0132105872464093,-0.21705179328150948,-0.2263931667889164,0.11227194536599677,0.004592907299907092,0.12271805574818329,0.10989610708711996,0.12112201917465361,0.00356615548276002,0.08834766835456323,-0.18872995113024016,-0.05308985526776452,-0.020163526717971336,-0.16396529385658593,-0.1939370841096308,0.20054219050103264,-0.007304754714717902,0.17586946846620727,0.19870512827625963,0.20399717563889766,-0.012433736593121934,0.10090864491092405,-0.14575299573493755,-0.11661575071968007,-0.0014145030209426423,-0.05543830431756497,-0.1093002312618499,0.2405686631134707,0.039780036191000075,0.15593002548421056,0.23943945435051942,0.2427107882544063,-0.027172700138171687,0.07524699177914179,-0.05517464967298503,0.02117822794143709,0.017102076569957905,0.062294459717321095,-0.0114125904606716,0.23957420546061023,0.015941516412218595,0.1318813240031261,0.23801397242652325,0.24074486009050536,-0.05615932874032633,0.033639535564794855,0.04883927258138618,0.16245356464540947,0.11018681316302807,0.2000416418271154,0.24022007271648527,0.2390858805113122,0.23218438203466477,0.21114809788568847,-0.12534430314615097,0.234937992413106,0.5125194581829333,1.0,-0.08983625572135487,-0.09168878398716684,0.10643892305523937,-0.06623937698239295,-0.22295313719550422,0.17687349241505285,-0.1226145965909187,-0.2560686806533435,0.20142035464784733,-0.1473411971552059,-0.24280942744432205,0.18022365041754487,-0.15784876857110605,-0.21040888070919134
v_total_variation,0.0005408449789398842,0.6467839662909749,0.5120737110589658,0.1364736509737365,0.028707826536866488,-0.015583900095834434,0.1351534308143916,0.09590003009753259,-0.14926923302413062,0.10345242581659028,0.7846080000809795,-0.07969986720167208,-0.015637977565760186,0.6457098819740298,0.5320700646472171,0.1324833590352063,-0.0036300980403418,-0.013969869233136074,0.13160486434279517,0.11763625647392933,-0.14312213078631372,0.05759135387578635,0.7847713483494128,-0.048659562084957454,-0.01964906477236911,0.5638765282674794,0.5337736817463888,0.1267727938420004,0.0010912571972851637,-0.041776461317765995,0.1262540638795306,0.11972593339913987,-0.14457943773371043,0.03531623780612729,0.7105983866579594,0.05651307537334205,-0.003669223055322066,0.5038060971952103,0.5236729778563504,0.08643703240221286,0.010340182428608896,-0.06521889482842494,0.08636536542376815,0.08297745680949538,-0.1684620573110131,0.0012902466838174262,0.6593189051375052,0.11084554100375314,0.13720696962357765,0.13175140638857594,0.12635102382169777,0.0854755121627795,0.15237128439598566,0.030473380210481443,0.9222042467419921,0.1858758265419416,0.31298743523335165,-0.08983625572135487,1.0,0.9811039936683775,0.14361397043828678,-0.026423801768792724,0.291875506926726,0.13651826759403632,-0.04085227093995218,0.28504183961347795,0.12551295785082,-0.026304132528224188,0.2933948441308905,0.08269681720793087,0.00584132309871508,0.32018364943976657
v_energy,-0.00036466209832838604,0.6471944159665596,0.47344275651411705,0.14712112659257587,0.017780057239095207,0.00774764093790348,0.14611680253248985,0.11539076297795646,-0.1291481825284957,0.08106408757490255,0.7739461994705542,-0.08929996580147312,-0.020268313222267163,0.6579533597026371,0.5067019840925039,0.1323058289748478,-0.007247522417897835,0.0030186459861567686,0.13136746633387936,0.12015445387844151,-0.12491976968450201,0.023573360059077727,0.7895971895932155,-0.02702100133851622,-0.01840995302471483,0.5573829548554824,0.49930549266049745,0.11932221133905485,0.002113867827426117,-0.025255812343597504,0.11883073582977631,0.11381067082304154,-0.12182585027986392,0.0013334170362652676,0.6973915939503466,0.06186507107101358,-0.0013905411852309028,0.48642072057190544,0.48368396405715075,0.07362033128400296,0.008087144116264785,-0.04819409109672675,0.07348068685302518,0.07098679025140067,-0.14200141929681215,-0.030892940110305828,0.6346268990965919,0.10033047318172719,0.1477700991798946,0.13171155625822858,0.11899409344065491,0.07274417842206904,0.1445835087576094,0.01166837278757794,0.8862268474697359,0.18114811731173702,0.2698266624719707,-0.09168878398716684,0.9811039936683775,1.0,0.15530363830226138,-0.0577743411001028,0.2332017101471607,0.13637247865095367,-0.05711145916150124,0.24141070795211544,0.11894627611765378,-0.03250361270547717,0.25317239319268176,0.0715977650243954,0.005073643383225654,0.279866115920736
u1_perm_entropy,-0.005562325343658023,0.04683467567826613,-0.022478052487358062,0.9808314930434366,0.06759646325114914,0.416677985026241,0.9772028809088443,0.901822867274443,-0.34849177089117417,0.6166567914602312,0.05222668329356252,-0.34428777629898477,0.005708371315821123,0.1503301240250507,0.09198339923904497,0.7417075517511172,-0.021795317962222175,0.31963783910643967,0.7361465116807768,0.7305245451410406,-0.17659519697048492,0.27367604367359494,0.1544198909208626,-0.15654438937379056,0.014297510227263548,0.20666945176364152,0.19498900931422092,0.5917576185926791,-0.006367476212873189,0.22795354204735915,0.5873998042800125,0.5896601366060438,-0.15876155452984084,0.1270314682903164,0.20792549287288242,0.24334117984732212,0.002378894259527399,0.26224520245762317,0.2989856095767429,0.4421545825455613,0.05026419522688697,0.1709405185304297,0.4388524025650312,0.44309519245651197,-0.20446569143447207,0.020381004645152107,0.27716483109383516,0.4307378021267803,0.9790928193792725,0.7395108734400189,0.5900505839538448,0.4399538521312495,0.7171315720142283,0.031275523473015085,0.2392830299027408,0.09595628199537835,0.2524004886146244,0.10643892305523937,0.14361397043828678,0.15530363830226138,1.0,-0.5022018263258791,-0.36196451629682674,0.750778694564822,-0.4421876697376895,-0.22938676505927438,0.589749376750531,-0.3568481951534923,-0.09702813550424529,0.3989538063005581,-0.2863121096469092,0.028915343411752687
u1_sample_entropy,0.01048231094982914,0.012931750505788868,0.05761748273954146,-0.4830043808997201,0.02809264099055518,-0.4694808019423541,-0.4789663013764768,-0.5212696617380845,0.030241211030958434,-0.11306547866404391,0.055345410026334765,0.16623555225641054,0.00044036778315143703,-0.0704220608592693,-0.016730529578165707,-0.3797487357811394,0.06593430716753501,-0.30442357467273296,-0.3757328932097894,-0.38975950406231447,0.02500403797963168,0.052172314966985475,-0.03244963965943449,0.07996330105237223,-0.02310588410322193,-0.1117175685511135,-0.07434171049324859,-0.3141659533427115,-0.012990562501687036,-0.2128265799877298,-0.3127973513023248,-0.31974719629889026,0.0365917774400001,0.12295409995450605,-0.07415017825821901,-0.10106048482687845,0.0073241185140789245,-0.1649576386033537,-0.14802160371571588,-0.21685783783727192,0.012490117773954644,-0.19357635993429997,-0.2154230233965685,-0.2210407367995312,0.0621554904927917,0.19185060041322496,-0.14819608470240636,-0.22415353899492657,-0.4804278747822691,-0.3784959774686653,-0.3137317418570553,-0.21571434886917046,-0.3610499443678551,-0.015165576139189297,-0.09472870649936571,-0.11466309904155501,-0.14105895494423612,-0.06623937698239295,-0.026423801768792724,-0.0577743411001028,-0.5022018263258791,1.0,0.367041216447015,-0.3655620205734474,0.6309761511057513,0.2709821653725644,-0.2972131347875299,0.5131660790135641,0.2084387354206807,-0.18078006210783454,0.43261033055733833,0.14865570424386615
u1_kraskov_entropy,0.008288881713785811,0.6291444044213717,0.8295555620933017,-0.32256633951279234,0.09440433763289205,-0.49910793764635775,-0.3132044336859877,-0.4086716123558109,-0.1373271510841994,-0.40141866563170103,0.5503370504130187,0.3314561861465448,0.014914059201661093,0.4556066593591975,0.6508433936951841,-0.3566196269824984,0.03361730836230947,-0.4690983850219167,-0.35329121346984643,-0.382041519848892,-0.10408255726714415,-0.31100545520054057,0.39914157552879254,-0.03921190015396861,-0.033039201555064124,0.3267750242526914,0.5356599772652286,-0.37512959639327337,-0.018171416844565857,-0.48020053209768104,-0.3737302200379742,-0.38655115956787583,-0.06904852380055822,-0.3050712404375298,0.30411056401671915,-0.20674739120540778,0.007455173224777901,0.19779239136792798,0.3906454302463934,-0.37540460956625393,-0.01940804300119468,-0.4932699882982585,-0.3747640713530023,-0.38455841959264325,-0.08528272720782538,-0.25476578049113086,0.1931025537133545,-0.26283090295316286,-0.3170481146120317,-0.35642302184790586,-0.3752081915604456,-0.3753100377836165,-0.3890851824496152,-0.26514840403146533,0.2855395057474271,-0.28211617168022235,-0.02085616504967984,-0.22295313719550422,0.291875506926726,0.2332017101471607,-0.36196451629682674,0.367041216447015,1.0,-0.3564222686832906,0.34739793894814375,0.8426665128467485,-0.3849223861330817,0.37383846853090763,0.8097587780194239,-0.3688652355611627,0.38934710308275206,0.7675954380576023
u2_perm_entropy,0.008208661554048282,-0.019739302300440128,-0.10156656355532204,0.7354646961786518,0.05051619131546779,0.34802023397844156,0.7291512309880692,0.6947594948121256,-0.23969018296247438,0.5467757929152715,-0.0030626362429732232,-0.2120777493083803,0.007569810043423026,0.07169593101848422,-0.04213946012126578,0.9750570984964557,-0.015955541936788983,0.4980146598175202,0.9740899158402359,0.9566381507860288,-0.2130519173884548,0.5089296363531496,0.08305622487270636,-0.39103380445134556,0.015616935416331532,0.20351809092435003,0.1341257319206428,0.8384512235537825,0.0200093216894777,0.38474167641712753,0.8345476065424171,0.8339960235701244,-0.1944271229026316,0.23939826779419227,0.2025950994182654,0.18190625338495414,-0.01459678374441154,0.30001269071569137,0.2924933107391639,0.6647907937227159,0.026007108713094352,0.290699221303434,0.6607782737888948,0.66592533611401,-0.24618755674176668,0.06780179231526787,0.3042148076329824,0.5088182431941851,0.7329470518104108,0.9746665224192579,0.8367073116662648,0.6623634734288126,0.8271729686190238,0.3881435608922423,0.20763698648212298,0.14387521528104144,0.2853018575015546,0.17687349241505285,0.13651826759403632,0.13637247865095367,0.750778694564822,-0.3655620205734474,-0.3564222686832906,1.0,-0.5965806094097982,-0.46905795475036516,0.8437609542840363,-0.5459634118685055,-0.3077365045552896,0.6098388484479429,-0.4515452024901649,-0.13220147567718246
u2_sample_entropy,-0.012440574062544014,0.06316682552959897,0.1161012924070278,-0.44326215705551714,-0.03352597517095046,-0.38940095289453813,-0.4409275606758529,-0.44183896488282115,0.11235094874255419,-0.20638689484870398,0.09525668986488182,0.23285293504079918,-0.011678820044854316,-0.07564036149489753,-0.014704222168241956,-0.6034846366437097,0.006442553250376368,-0.4937997087793821,-0.6047689164023536,-0.607721694599516,0.08997103349597908,-0.1111391178418772,-0.03589871688239365,0.13174401685410142,-0.021151105662918536,-0.16959799702457473,-0.11600933328696353,-0.48674198793952766,-0.023818943495628426,-0.3278734857557276,-0.48480481639332473,-0.4890937540622928,0.10045582081750044,0.07093904759685787,-0.13262430123185887,-0.1643153712275541,0.023168717375729224,-0.228987456433759,-0.20393611162651193,-0.3394801927472256,-0.027153605617348132,-0.2690408354545052,-0.3369245373018568,-0.34339753224739084,0.12099399432206298,0.16586964011613842,-0.21130726933092536,-0.31498520856845014,-0.44534679760754353,-0.6051093690858804,-0.48618204301101703,-0.33778853182107854,-0.5140999380274126,-0.1650102809498111,-0.09773325901813067,-0.16340448522948475,-0.20403215436457658,-0.1226145965909187,-0.04085227093995218,-0.05711145916150124,-0.4421876697376895,0.6309761511057513,0.34739793894814375,-0.5965806094097982,1.0,0.4369028162152668,-0.4682532437867241,0.768049140860729,0.33613311575939875,-0.2909889442059741,0.6173077627208413,0.23484519919454613
u2_kraskov_entropy,-0.007865689839764869,0.5659342987511249,0.7290706691396184,-0.2163402633266685,0.04882716568713734,-0.40903752916290986,-0.21299315797790636,-0.2766339131602273,-0.09578679635936316,-0.3314383122493127,0.49115434214650766,-0.03744650655568941,0.003766620878806471,0.5147192377328611,0.7432670494606681,-0.4388485352306963,0.02616428875587331,-0.5606894783381785,-0.43907096028248366,-0.4598700026634312,-0.09016372784292635,-0.4809014581324853,0.4504128527391501,0.32627730029169655,-0.029374262837283834,0.351299242469569,0.5833151448470346,-0.4634812181754707,-0.02316365091901719,-0.5664274579682316,-0.4623636333185168,-0.4737024067677557,-0.062103568299358584,-0.3767912815963548,0.32624277702836685,-0.030125802538601955,0.017787899273859736,0.21175958252862356,0.4149540780778514,-0.4493121132039459,-0.010094343027978762,-0.5553924847060565,-0.44786351554069764,-0.4592185066453988,-0.08578314493390028,-0.29514121825455364,0.2079399435210324,-0.22256215445256944,-0.21419446977104856,-0.44030733753262374,-0.46355175555172884,-0.4489097700747831,-0.3634095480663903,-0.39309098003446663,0.3062135469898526,-0.2772051882462987,-0.0191314899565277,-0.2560686806533435,0.28504183961347795,0.24141070795211544,-0.22938676505927438,0.2709821653725644,0.8426665128467485,-0.46905795475036516,0.4369028162152668,1.0,-0.4949702415415907,0.4708581112762834,0.9263525952790697,-0.4556568953897813,0.4660660953190537,0.8538656226445607
u3_perm_entropy,0.011535451758947156,-0.09160177984080718,-0.18872822470442624,0.5610028151950602,0.019998540619213287,0.2982253055483982,0.5535574978521232,0.5535647803803049,-0.1355518288133863,0.4562290274519936,-0.0657082603426094,-0.13600820809317482,0.014549153612384626,-0.032266484827926774,-0.16924708423152077,0.802018929291136,-0.02682798587432894,0.4269119529153021,0.7968482097048663,0.7929967837445303,-0.15378283605650045,0.5192982265260713,-0.0116262534849603,-0.3795013504812071,0.01799000407348967,0.11217227973155755,-0.0056384801374488045,0.96513121222033,0.015361106230049184,0.4535613640449496,0.9645030095051547,0.9585964157222913,-0.18205513137845414,0.390955854715789,0.11965429559347056,0.009958125507241686,-0.023434606710713218,0.24852768913363837,0.21691723096134163,0.8166481412013842,0.0012898320091606942,0.35927476547680604,0.812679327233573,0.817315588576921,-0.24531174898519584,0.11706521359156216,0.2555216642065066,0.5223351715057788,0.5572133027908404,0.8001588655441713,0.964778168460871,0.8144321708293173,0.8009342696870277,0.6355678475714046,0.18123759444484855,0.20175627641015348,0.30205210756106654,0.20142035464784733,0.12551295785082,0.11894627611765378,0.589749376750531,-0.2972131347875299,-0.3849223861330817,0.8437609542840363,-0.4682532437867241,-0.4949702415415907,1.0,-0.6078356291423276,-0.4721549418075127,0.7851352277706976,-0.5470151527484198,-0.26382995335754605
